index,review,label
824,Room were clean but no towel and noisy neigbours ruin it.,positive
825,"Unfortunately, this was one of the worst hotel experiences I've ever had. The check-in staff was disinterested and unhelpful. Our room had a persistent musty smell, and the bathroom wasn't cleaned properly. When we requested service, it took over an hour for someone to show up. The breakfast buffet was cold and lacked variety. I wouldn’t recommend this hotel.",negative
826,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
827,"It was a standard experience—neither great nor terrible. The bed was comfortable enough, and the location was convenient. I didn’t interact much with the staff, but check-in and check-out were straightforward. Would consider staying again for a short visit, but it wouldn't be my first choice.",neutral
828,"It was a standard experience—neither great nor terrible. The bed was comfortable enough, and the location was convenient. I didn’t interact much with the staff, but check-in and check-out were straightforward. Would consider staying again for a short visit, but it wouldn't be my first choice.",neutral
829,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
830,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
831,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
832,"The pictures online made the hotel seem much nicer than it is. Our room was outdated, with stained carpets and cracked tiles in the bathroom. Service was minimal, and we had to call twice just to get towels. The restaurant was closed for renovations without any prior notice. Very disappointing experience overall.",negative
833,"The location might be central, but everything else about the stay was below average. The walls were paper-thin, so I could hear my neighbors all night. The air conditioning barely worked, and the front desk staff seemed overwhelmed and indifferent. The elevator was broken during my entire stay. Definitely not worth the price.",negative
834,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
835,"The location might be central, but everything else about the stay was below average. The walls were paper-thin, so I could hear my neighbors all night. The air conditioning barely worked, and the front desk staff seemed overwhelmed and indifferent. The elevator was broken during my entire stay. Definitely not worth the price.",negative
836,Room were clean but no towel and noisy neigbours ruin it.,positive
837,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
838,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
839,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
840,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
841,"Unfortunately, this was one of the worst hotel experiences I've ever had. The check-in staff was disinterested and unhelpful. Our room had a persistent musty smell, and the bathroom wasn't cleaned properly. When we requested service, it took over an hour for someone to show up. The breakfast buffet was cold and lacked variety. I wouldn’t recommend this hotel.",negative
842,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
843,it was good but the staff they not helpful at all.,positive
844,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
845,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
846,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
847,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
848,Service was ok but they dont speak good english and slow.,positive
849,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
850,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
851,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
852,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
853,"The pictures online made the hotel seem much nicer than it is. Our room was outdated, with stained carpets and cracked tiles in the bathroom. Service was minimal, and we had to call twice just to get towels. The restaurant was closed for renovations without any prior notice. Very disappointing experience overall.",negative
854,"The location might be central, but everything else about the stay was below average. The walls were paper-thin, so I could hear my neighbors all night. The air conditioning barely worked, and the front desk staff seemed overwhelmed and indifferent. The elevator was broken during my entire stay. Definitely not worth the price.",negative
855,"Unfortunately, this was one of the worst hotel experiences I've ever had. The check-in staff was disinterested and unhelpful. Our room had a persistent musty smell, and the bathroom wasn't cleaned properly. When we requested service, it took over an hour for someone to show up. The breakfast buffet was cold and lacked variety. I wouldn’t recommend this hotel.",negative
856,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
857,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
858,"The pictures online made the hotel seem much nicer than it is. Our room was outdated, with stained carpets and cracked tiles in the bathroom. Service was minimal, and we had to call twice just to get towels. The restaurant was closed for renovations without any prior notice. Very disappointing experience overall.",negative
859,"Unfortunately, this was one of the worst hotel experiences I've ever had. The check-in staff was disinterested and unhelpful. Our room had a persistent musty smell, and the bathroom wasn't cleaned properly. When we requested service, it took over an hour for someone to show up. The breakfast buffet was cold and lacked variety. I wouldn’t recommend this hotel.",negative
860,the view nice but breakfast was very bad i dont like.,negative
861,"My stay at this hotel was generally okay. The room was clean, but very basic and a bit outdated. The staff were polite but not particularly engaging. I appreciated the central location, but overall, nothing stood out as exceptional or memorable. A decent place if you're just looking for a place to sleep.",neutral
862,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
863,"It was a standard experience—neither great nor terrible. The bed was comfortable enough, and the location was convenient. I didn’t interact much with the staff, but check-in and check-out were straightforward. Would consider staying again for a short visit, but it wouldn't be my first choice.",neutral
864,"My stay at this hotel was generally okay. The room was clean, but very basic and a bit outdated. The staff were polite but not particularly engaging. I appreciated the central location, but overall, nothing stood out as exceptional or memorable. A decent place if you're just looking for a place to sleep.",neutral
865,"The pictures online made the hotel seem much nicer than it is. Our room was outdated, with stained carpets and cracked tiles in the bathroom. Service was minimal, and we had to call twice just to get towels. The restaurant was closed for renovations without any prior notice. Very disappointing experience overall.",negative
866,it was good but the staff they not helpful at all.,positive
867,"My stay at this hotel was generally okay. The room was clean, but very basic and a bit outdated. The staff were polite but not particularly engaging. I appreciated the central location, but overall, nothing stood out as exceptional or memorable. A decent place if you're just looking for a place to sleep.",neutral
868,"The hotel served its purpose for a quick business trip. The room was small but functional, and the Wi-Fi was stable. The breakfast was predictable, with a few standard options. While nothing was wrong, nothing really impressed me either. A standard mid-range option with no surprises.",neutral
869,"My stay at this hotel was generally okay. The room was clean, but very basic and a bit outdated. The staff were polite but not particularly engaging. I appreciated the central location, but overall, nothing stood out as exceptional or memorable. A decent place if you're just looking for a place to sleep.",neutral
870,"It was a standard experience—neither great nor terrible. The bed was comfortable enough, and the location was convenient. I didn’t interact much with the staff, but check-in and check-out were straightforward. Would consider staying again for a short visit, but it wouldn't be my first choice.",neutral
871,"My stay at this hotel was generally okay. The room was clean, but very basic and a bit outdated. The staff were polite but not particularly engaging. I appreciated the central location, but overall, nothing stood out as exceptional or memorable. A decent place if you're just looking for a place to sleep.",neutral
872,"The pictures online made the hotel seem much nicer than it is. Our room was outdated, with stained carpets and cracked tiles in the bathroom. Service was minimal, and we had to call twice just to get towels. The restaurant was closed for renovations without any prior notice. Very disappointing experience overall.",negative
873,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
874,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
875,"Very nice pool and garden, but internet was extremely slow and I couldn't work.",neutral
876,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
877,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
878,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
879,"Unfortunately, this was one of the worst hotel experiences I've ever had. The check-in staff was disinterested and unhelpful. Our room had a persistent musty smell, and the bathroom wasn't cleaned properly. When we requested service, it took over an hour for someone to show up. The breakfast buffet was cold and lacked variety. I wouldn’t recommend this hotel.",negative
880,it was good but the staff they not helpful at all.,negative
881,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
882,"Unfortunately, this was one of the worst hotel experiences I've ever had. The check-in staff was disinterested and unhelpful. Our room had a persistent musty smell, and the bathroom wasn't cleaned properly. When we requested service, it took over an hour for someone to show up. The breakfast buffet was cold and lacked variety. I wouldn’t recommend this hotel.",negative
883,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
884,"It was a standard experience—neither great nor terrible. The bed was comfortable enough, and the location was convenient. I didn’t interact much with the staff, but check-in and check-out were straightforward. Would consider staying again for a short visit, but it wouldn't be my first choice.",neutral
885,the view nice but breakfast was very bad i dont like.,negative
886,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
887,"I like the bed, but AC broken and no one fix.",positive
888,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
889,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
890,it was good but the staff they not helpful at all.,positive
891,Service was ok but they dont speak good english and slow.,neutral
892,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
893,the view nice but breakfast was very bad i dont like.,negative
894,"The pictures online made the hotel seem much nicer than it is. Our room was outdated, with stained carpets and cracked tiles in the bathroom. Service was minimal, and we had to call twice just to get towels. The restaurant was closed for renovations without any prior notice. Very disappointing experience overall.",negative
895,Room were clean but no towel and noisy neigbours ruin it.,positive
896,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
897,"The hotel served its purpose for a quick business trip. The room was small but functional, and the Wi-Fi was stable. The breakfast was predictable, with a few standard options. While nothing was wrong, nothing really impressed me either. A standard mid-range option with no surprises.",neutral
898,"Unfortunately, this was one of the worst hotel experiences I've ever had. The check-in staff was disinterested and unhelpful. Our room had a persistent musty smell, and the bathroom wasn't cleaned properly. When we requested service, it took over an hour for someone to show up. The breakfast buffet was cold and lacked variety. I wouldn’t recommend this hotel.",negative
899,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
900,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
901,"Unfortunately, this was one of the worst hotel experiences I've ever had. The check-in staff was disinterested and unhelpful. Our room had a persistent musty smell, and the bathroom wasn't cleaned properly. When we requested service, it took over an hour for someone to show up. The breakfast buffet was cold and lacked variety. I wouldn’t recommend this hotel.",negative
902,Service was ok but they dont speak good english and slow.,negative
903,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
904,"Unfortunately, this was one of the worst hotel experiences I've ever had. The check-in staff was disinterested and unhelpful. Our room had a persistent musty smell, and the bathroom wasn't cleaned properly. When we requested service, it took over an hour for someone to show up. The breakfast buffet was cold and lacked variety. I wouldn’t recommend this hotel.",negative
905,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
906,it was good but the staff they not helpful at all.,neutral
907,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
908,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
909,"My stay at this hotel was generally okay. The room was clean, but very basic and a bit outdated. The staff were polite but not particularly engaging. I appreciated the central location, but overall, nothing stood out as exceptional or memorable. A decent place if you're just looking for a place to sleep.",neutral
910,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
911,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
912,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
913,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
914,"My stay at this hotel was generally okay. The room was clean, but very basic and a bit outdated. The staff were polite but not particularly engaging. I appreciated the central location, but overall, nothing stood out as exceptional or memorable. A decent place if you're just looking for a place to sleep.",neutral
915,"The hotel served its purpose for a quick business trip. The room was small but functional, and the Wi-Fi was stable. The breakfast was predictable, with a few standard options. While nothing was wrong, nothing really impressed me either. A standard mid-range option with no surprises.",neutral
916,it was good but the staff they not helpful at all.,negative
917,Room were clean but no towel and noisy neigbours ruin it.,negative
918,"Unfortunately, this was one of the worst hotel experiences I've ever had. The check-in staff was disinterested and unhelpful. Our room had a persistent musty smell, and the bathroom wasn't cleaned properly. When we requested service, it took over an hour for someone to show up. The breakfast buffet was cold and lacked variety. I wouldn’t recommend this hotel.",negative
919,it was good but the staff they not helpful at all.,positive
920,"It was a standard experience—neither great nor terrible. The bed was comfortable enough, and the location was convenient. I didn’t interact much with the staff, but check-in and check-out were straightforward. Would consider staying again for a short visit, but it wouldn't be my first choice.",neutral
921,"I like the bed, but AC broken and no one fix.",negative
922,the view nice but breakfast was very bad i dont like.,negative
923,Room were clean but no towel and noisy neigbours ruin it.,negative
924,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
925,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
926,"Unfortunately, this was one of the worst hotel experiences I've ever had. The check-in staff was disinterested and unhelpful. Our room had a persistent musty smell, and the bathroom wasn't cleaned properly. When we requested service, it took over an hour for someone to show up. The breakfast buffet was cold and lacked variety. I wouldn’t recommend this hotel.",negative
927,"The location might be central, but everything else about the stay was below average. The walls were paper-thin, so I could hear my neighbors all night. The air conditioning barely worked, and the front desk staff seemed overwhelmed and indifferent. The elevator was broken during my entire stay. Definitely not worth the price.",negative
928,"My stay at this hotel was generally okay. The room was clean, but very basic and a bit outdated. The staff were polite but not particularly engaging. I appreciated the central location, but overall, nothing stood out as exceptional or memorable. A decent place if you're just looking for a place to sleep.",neutral
929,"Unfortunately, this was one of the worst hotel experiences I've ever had. The check-in staff was disinterested and unhelpful. Our room had a persistent musty smell, and the bathroom wasn't cleaned properly. When we requested service, it took over an hour for someone to show up. The breakfast buffet was cold and lacked variety. I wouldn’t recommend this hotel.",negative
930,"The location might be central, but everything else about the stay was below average. The walls were paper-thin, so I could hear my neighbors all night. The air conditioning barely worked, and the front desk staff seemed overwhelmed and indifferent. The elevator was broken during my entire stay. Definitely not worth the price.",negative
931,"The pictures online made the hotel seem much nicer than it is. Our room was outdated, with stained carpets and cracked tiles in the bathroom. Service was minimal, and we had to call twice just to get towels. The restaurant was closed for renovations without any prior notice. Very disappointing experience overall.",negative
932,the view nice but breakfast was very bad i dont like.,neutral
933,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
934,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
935,"The pictures online made the hotel seem much nicer than it is. Our room was outdated, with stained carpets and cracked tiles in the bathroom. Service was minimal, and we had to call twice just to get towels. The restaurant was closed for renovations without any prior notice. Very disappointing experience overall.",negative
936,"I like the bed, but AC broken and no one fix.",positive
937,"I like the bed, but AC broken and no one fix.",neutral
938,"The pictures online made the hotel seem much nicer than it is. Our room was outdated, with stained carpets and cracked tiles in the bathroom. Service was minimal, and we had to call twice just to get towels. The restaurant was closed for renovations without any prior notice. Very disappointing experience overall.",negative
939,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
940,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
941,"My stay at this hotel was generally okay. The room was clean, but very basic and a bit outdated. The staff were polite but not particularly engaging. I appreciated the central location, but overall, nothing stood out as exceptional or memorable. A decent place if you're just looking for a place to sleep.",neutral
942,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
943,Service was ok but they dont speak good english and slow.,negative
944,the view nice but breakfast was very bad i dont like.,positive
945,Service was ok but they dont speak good english and slow.,neutral
946,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
947,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
948,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
949,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
950,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
951,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
952,"The pictures online made the hotel seem much nicer than it is. Our room was outdated, with stained carpets and cracked tiles in the bathroom. Service was minimal, and we had to call twice just to get towels. The restaurant was closed for renovations without any prior notice. Very disappointing experience overall.",negative
953,"It was a standard experience—neither great nor terrible. The bed was comfortable enough, and the location was convenient. I didn’t interact much with the staff, but check-in and check-out were straightforward. Would consider staying again for a short visit, but it wouldn't be my first choice.",neutral
954,"My stay at this hotel was generally okay. The room was clean, but very basic and a bit outdated. The staff were polite but not particularly engaging. I appreciated the central location, but overall, nothing stood out as exceptional or memorable. A decent place if you're just looking for a place to sleep.",neutral
955,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
956,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
957,it was good but the staff they not helpful at all.,positive
958,"I like the bed, but AC broken and no one fix.",negative
959,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
960,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
961,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
962,Service was ok but they dont speak good english and slow.,neutral
963,"The hotel served its purpose for a quick business trip. The room was small but functional, and the Wi-Fi was stable. The breakfast was predictable, with a few standard options. While nothing was wrong, nothing really impressed me either. A standard mid-range option with no surprises.",neutral
964,"I like the bed, but AC broken and no one fix.",neutral
965,it was good but the staff they not helpful at all.,positive
966,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
967,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
968,"My stay at this hotel was generally okay. The room was clean, but very basic and a bit outdated. The staff were polite but not particularly engaging. I appreciated the central location, but overall, nothing stood out as exceptional or memorable. A decent place if you're just looking for a place to sleep.",neutral
969,"Unfortunately, this was one of the worst hotel experiences I've ever had. The check-in staff was disinterested and unhelpful. Our room had a persistent musty smell, and the bathroom wasn't cleaned properly. When we requested service, it took over an hour for someone to show up. The breakfast buffet was cold and lacked variety. I wouldn’t recommend this hotel.",negative
970,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
971,"The hotel served its purpose for a quick business trip. The room was small but functional, and the Wi-Fi was stable. The breakfast was predictable, with a few standard options. While nothing was wrong, nothing really impressed me either. A standard mid-range option with no surprises.",neutral
972,"I like the bed, but AC broken and no one fix.",positive
973,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
974,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
975,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
976,Room were clean but no towel and noisy neigbours ruin it.,positive
977,the view nice but breakfast was very bad i dont like.,positive
978,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
